_id,iz_id,um_id,broj
87322,73075,87407,381
87323,45591,44331,895
87324,68828,41346,505
87325,90545,41138,368
87326,4054,83665,73
87327,3864,84329,891
87328,1701,19699,266
87329,10306,56674,148
87330,32760,59261,341
87331,30332,29742,336
87332,72350,9896,369
87333,45573,1358,957
87334,88815,69638,873
87335,44890,73226,831
87336,35171,34735,767
87337,52021,29404,869
87338,44046,22073,553
87339,43735,14490,430
87340,34466,5561,466
87341,21313,3024,475
87342,81340,99909,362
87343,8834,37194,57
87344,23217,43980,164
87345,35908,13558,404
87346,66566,77682,357
87347,52978,26207,743
87348,11274,80586,620
87349,7379,1086,521
87350,224,55026,98
87351,96113,89756,32
87352,34559,48343,973
87353,63741,22494,725
87354,51404,74779,951
87355,9166,48996,10
87356,4493,92950,476
87357,42552,21563,257
87358,81231,11118,22
87359,94363,84222,506
87360,5772,5536,733
87361,73577,47313,991
87362,13136,4496,618
87363,52838,37487,117
87364,72339,83460,920
87365,11989,25726,449
87366,75606,59108,543
87367,66455,53166,792
87368,11296,85761,998
87369,2385,62516,633
87370,61567,91381,985
87371,68611,41581,797
87372,67029,5967,78
87373,53605,74464,885
87374,98447,64268,647
87375,11024,11793,462
87376,2707,58507,480
87377,75162,24478,757
87378,98188,30131,973
87379,67772,41552,8
87380,90119,91803,743
87381,45172,71752,627
87382,94650,20533,417
87383,61552,26687,933
87384,28960,82434,901
87385,65213,13786,14
87386,52139,24219,710
87387,21494,86024,294
87388,13555,17400,475
87389,31623,80798,480
87390,58593,14548,335
87391,74399,99751,390
87392,33813,21474,326
87393,4689,47440,308
87394,56685,96157,162
87395,57238,21710,722
87396,17644,55506,580
87397,61008,49430,955
87398,83378,30578,106
87399,28612,24231,943
87400,81741,51014,557
87401,62068,88342,33
87402,24038,77769,342
87403,46110,83620,917
87404,60797,73203,541
87405,24564,71801,152
87406,34025,71523,731
87407,44084,85955,352
87408,90032,53275,580
87409,5611,96822,744
87410,22388,64984,454
87411,49800,48612,92
87412,7111,81341,810
87413,4436,79352,195
87414,32547,96917,632
87415,46299,49125,609
87416,15596,92427,660
87417,72029,55167,607
87418,43167,21259,920
87419,51472,1406,239
87420,9289,64880,677
87421,59792,12416,38
87422,84514,57743,524
87423,46431,98026,600
87424,94178,79769,452
87425,5127,23220,714
87426,57959,32337,989
87427,18919,17508,301
87428,32905,62793,328
87429,1089,647,640
87430,9804,99504,778
87431,6902,91524,470
87432,52429,49569,812
87433,77283,2590,706
87434,35653,10515,175
87435,60886,58291,192
87436,48804,41725,299
87437,73568,59064,253
87438,76854,81671,839
87439,35936,81080,811
87440,45607,20126,113
87441,65986,99101,715
87442,34083,81106,778
87443,63541,23920,584
87444,24275,43667,382
87445,78964,4065,327
87446,3396,61746,315
87447,11906,48744,445
87448,42728,82497,102
87449,14389,37201,318
87450,96815,50899,671
87451,60896,53617,229
87452,98392,22695,175
87453,7264,42367,585
87454,83877,26367,613
87455,26501,71598,682
87456,55187,74843,305
87457,35560,45666,916
87458,7787,66731,871
87459,56335,49319,52
87460,19848,70517,113
87461,63828,97410,808
87462,56121,87857,341
87463,62201,23715,752
87464,57218,11534,465
87465,63776,22627,419
87466,14679,49293,538
87467,840,15528,16
87468,33426,60514,361
87469,93596,66316,637
87470,10698,20327,313
87471,55112,65114,244
87472,99457,63365,536
87473,63700,17218,796
87474,65910,34646,670
87475,6157,87509,197
87476,13926,6119,859
87477,1209,5241,209
87478,97080,54819,603
87479,2566,34277,598
87480,26504,45113,53
87481,13504,70676,351
87482,21243,16313,32
87483,79558,7269,862
87484,20108,5036,343
87485,7087,66912,124
87486,64530,2569,481
87487,45791,1657,169
87488,16494,52381,779
87489,16912,14927,127
87490,10122,34712,278
87491,11246,5658,777
87492,5648,24366,942
87493,30079,17292,306
87494,16277,99616,906
87495,14683,88971,24
87496,42777,32811,729
87497,87524,54095,687
87498,77691,11503,92
87499,20478,97010,474
87500,39943,1550,359
87501,56628,67648,162
87502,4091,38111,458
87503,77262,59795,538
87504,77208,67348,568
87505,60993,6884,834
87506,98183,34943,513
87507,3249,86291,215
87508,91582,5057,721
87509,87310,53711,687
87510,10531,50729,752
87511,38301,18533,193
87512,44446,26413,211
87513,58142,57413,714
87514,48079,97653,701
87515,76506,93483,34
87516,49976,22711,151
87517,23171,47998,767
87518,48776,22426,67
87519,86644,65021,562
87520,3817,26461,384
87521,43861,5969,631
87522,63009,86761,242
87523,18175,93667,919
87524,83439,73071,900
87525,40678,53430,261
87526,43451,8736,15
87527,49603,11469,444
87528,55173,65220,616
87529,7896,68882,571
87530,81934,14486,250
87531,79326,46385,865
87532,43712,61411,564
87533,39940,69625,477
87534,55152,54830,756
87535,48616,31178,325
87536,98037,98370,43
87537,14205,82649,441
87538,50807,5,735
87539,94181,6650,589
87540,54167,591,801
87541,24614,64748,104
87542,30888,2274,242
87543,23314,45153,471
87544,67175,9211,438
87545,68441,13023,384
87546,13672,44885,914
87547,77640,74600,976
87548,51506,18184,706
87549,7913,67905,34
87550,81413,83368,613
87551,7848,81054,77
87552,33758,21489,166
87553,52321,7026,727
87554,55358,53087,64
87555,96066,86796,677
87556,37661,94363,770
87557,39084,18253,160
87558,98904,70966,93
87559,71474,5446,120
87560,61127,18962,872
87561,99772,60354,554
87562,2117,4729,758
87563,78731,13394,425
87564,68057,21577,219
87565,83764,32685,808
87566,87699,85619,94
87567,66694,79989,649
87568,46265,56229,738
87569,95987,62598,553
87570,21053,27832,257
87571,69064,493,764
87572,28816,49322,383
87573,75423,61725,56
87574,15825,8099,684
87575,54322,3338,438
87576,83473,30286,784
87577,28498,62928,444
87578,71514,41351,510
87579,16517,7041,609
87580,67858,93348,279
87581,92387,43837,907
87582,63238,30099,255
87583,47946,31842,973
87584,82360,78636,471
87585,94584,60434,139
87586,16823,20946,317
87587,22761,27485,175
87588,88415,92066,134
87589,64464,4376,680
87590,62038,18466,171
87591,76030,56000,1000
87592,70542,36729,901
87593,584,88865,723
87594,22312,27064,695
87595,19552,60167,519
87596,19963,10684,191
87597,25494,79838,120
87598,557,61658,56
87599,3374,71017,313
87600,75049,55917,284
87601,54124,33840,395
87602,75632,63246,935
87603,63867,97351,1000
87604,83744,48190,24
87605,42420,54213,977
87606,21030,23060,803
87607,84695,72288,292
87608,31491,73559,575
87609,25555,50384,434
87610,94022,86946,894
87611,60837,43041,66
87612,71580,14875,256
87613,99879,58659,649
87614,52568,25659,556
87615,64935,21865,657
87616,10456,91303,13
87617,56534,27551,770
87618,14379,91317,674
87619,41237,87465,101
87620,99808,54000,902
87621,98652,99202,999
87622,52282,43683,1000
87623,67005,55576,102
87624,32253,5638,866
87625,69974,99287,144
87626,89768,58205,273
87627,21219,80539,625
87628,90906,89680,297
87629,39912,11509,518
87630,60271,35243,342
87631,2497,74437,934
87632,59898,78861,404
87633,52881,9390,184
87634,86120,72378,607
87635,57821,6212,732
87636,55134,25991,85
87637,91910,5006,697
87638,23531,32460,904
87639,47381,9500,496
87640,32533,87358,515
87641,46118,46260,624
87642,42638,96660,356
87643,47534,1813,648
87644,43887,89055,559
87645,80685,74797,685
87646,62430,30914,542
87647,88423,65528,57
87648,4251,312,743
87649,16418,27332,945
87650,42599,65419,517
87651,79941,26470,36
87652,68225,47334,783
87653,87054,56993,387
87654,58661,59755,599
87655,49963,50904,198
87656,59946,62736,457
87657,27206,10209,270
87658,48574,75535,14
87659,51884,28492,209
87660,53950,85300,399
87661,65752,72634,62
87662,71829,15151,472
87663,66432,46888,582
87664,1981,37634,740
87665,73404,8233,234
87666,85860,94416,911
87667,12974,3896,337
87668,78459,53408,25
87669,59743,39422,228
87670,54541,29856,700
87671,91583,90120,630
87672,26082,55163,882
87673,50005,20546,318
87674,18756,85588,649
87675,17906,50048,364
87676,45228,89214,65
87677,42164,2003,225
87678,1923,55252,650
87679,36586,31842,460
87680,72047,17422,325
87681,15637,83754,251
87682,94410,58440,543
87683,4808,36830,571
87684,75803,85562,14
87685,31784,13350,467
87686,23241,76149,956
87687,17913,60270,1
87688,61138,30908,684
87689,6834,19037,700
87690,74116,53640,785
87691,54681,72413,136
87692,84322,65171,124
87693,83316,5093,798
87694,54534,28731,726
87695,53626,4153,489
87696,87735,90794,615
87697,77739,20842,476
87698,88582,15942,595
87699,73906,70893,592
87700,75791,95779,880
87701,40977,52326,104
87702,66909,8923,510
87703,61425,86098,704
87704,30331,91680,677
87705,11226,85820,749
87706,2079,44756,892
87707,74623,18880,52
87708,64810,32372,635
87709,15052,44539,358
87710,59428,20668,678
87711,68885,86130,305
87712,68920,41282,16
87713,10357,98953,531
87714,57260,24068,276
87715,38852,69005,577
87716,97999,49925,74
87717,67422,75150,3
87718,53831,28400,443
87719,18007,13056,89
87720,23603,20445,91
87721,69844,67227,7
87722,92788,11943,207
87723,76559,69159,510
87724,41881,60399,110
87725,76812,45023,468
87726,50799,68434,311
87727,899,49078,304
87728,66457,88269,396
87729,94550,24717,846
87730,76430,54633,665
87731,46150,58721,527
87732,24226,84860,240
87733,47753,18428,859
87734,52242,96646,506
87735,15098,21700,746
87736,26243,13473,842
87737,88514,34057,192
87738,29976,93570,295
87739,25193,76776,854
87740,14425,3890,799
87741,41250,17659,167
87742,37392,67672,571
87743,88529,16366,924
87744,84306,38838,637
87745,40385,85766,899
87746,94387,4456,155
87747,96487,8500,647
87748,54915,5393,298
87749,11467,56264,778
87750,40624,18797,420
87751,19317,54027,12
87752,35774,10975,899
87753,60223,26888,353
87754,19538,19040,110
87755,18091,47580,25
87756,48025,7529,590
87757,41057,99869,239
87758,9750,89111,627
87759,22136,71705,649
87760,45832,9294,478
87761,27365,36118,771
87762,39521,57942,17
87763,86685,43145,916
87764,5005,47742,977
87765,13284,66540,804
87766,48810,61150,473
87767,98304,41318,695
87768,34718,45601,436
87769,53158,140,891
87770,28581,19849,354
87771,18605,83862,771
87772,35598,6594,902
87773,77470,7754,159
87774,3066,53524,38
87775,69735,4117,446
87776,17826,99616,298
87777,9367,79364,720
87778,20538,3361,201
87779,78789,11173,912
87780,19602,22271,671
87781,76265,36806,622
87782,66110,48425,452
87783,9395,71652,192
87784,7513,35777,810
87785,82308,7624,964
87786,73244,16510,879
87787,74757,21184,405
87788,28137,45178,454
87789,14920,41717,789
87790,87663,39721,875
87791,3927,17932,266
87792,48922,23990,557
87793,8908,77649,508
87794,96767,2264,898
87795,39366,33294,31
87796,46892,49711,684
87797,51761,90701,613
87798,89112,52639,835
87799,9131,64644,230
87800,3808,46772,560
87801,59742,39643,831
87802,90016,87435,287
87803,36480,37620,907
87804,11783,32361,224
87805,64291,56192,362
87806,41237,53642,385
87807,96309,35238,387
87808,53693,34338,732
87809,75975,78524,536
87810,46589,58820,823
87811,14881,89267,144
87812,53267,60985,36
87813,36447,37437,89
87814,97576,32312,521
87815,99857,24414,770
87816,60434,62736,266
87817,69680,3719,765
87818,36886,33364,960
87819,28054,13738,451
87820,1198,65198,521
87821,4547,89019,653
87822,70602,59266,456
87823,41482,98983,946
87824,80876,95158,908
87825,50438,15683,931
87826,63949,89171,117
87827,54232,79984,93
87828,65323,98627,443
87829,9875,86286,837
87830,3425,43730,177
87831,30029,62043,284
87832,13618,16073,98
87833,55377,56130,163
87834,40977,11250,824
87835,29762,95470,662
87836,20487,59353,74
87837,77046,82985,641
87838,29390,83752,217
87839,34271,40983,231
87840,92823,59836,85
87841,49533,35486,17
87842,79831,70721,871
87843,3567,6111,440
87844,29006,1654,559
87845,69684,44582,145
87846,44412,11372,490
87847,34114,57936,721
87848,68289,7532,444
87849,86818,27028,382
87850,60503,60770,266
87851,37002,89,409
87852,21802,17753,628
87853,40962,55875,121
87854,48224,15692,213
87855,58892,49026,527
87856,66229,66257,366
87857,68134,16355,803
87858,71531,8328,305
87859,13252,32543,1
87860,25450,12100,733
87861,96382,81508,309
87862,38523,25330,481
87863,46750,77036,364
87864,10437,96846,55
87865,99108,5734,450
87866,81125,23909,545
87867,76045,71729,663
87868,95696,48703,472
87869,76905,66638,427
87870,75849,38887,884
87871,12966,28832,458
87872,76462,61966,497
87873,255,99297,975
87874,22479,21661,138
87875,96431,15687,90
87876,83254,25658,459
87877,43499,72380,831
87878,22805,1874,523
87879,25867,39274,917
87880,87829,57760,766
87881,80495,69212,881
87882,31348,54258,538
87883,66136,56989,337
87884,75990,38204,137
87885,9363,56658,644
87886,18666,64489,635
87887,72376,32805,809
87888,54414,2113,872
87889,50504,21987,200
87890,50425,25695,544
87891,73493,58895,304
87892,84634,65230,590
87893,52186,29245,269
87894,78629,44947,651
87895,70938,42186,2
87896,10706,97617,882
87897,58111,76386,59
87898,82081,96049,63
87899,41800,5115,33
87900,97200,74892,432
87901,69571,6791,694
87902,72089,44539,991
87903,84516,6593,172
87904,73745,25253,637
87905,34650,6813,748
87906,14445,61425,871
87907,86449,38255,192
87908,15144,92134,61
87909,88050,80373,706
87910,19569,46473,259
87911,88198,38670,403
87912,63021,69666,667
87913,81397,81390,928
87914,54175,90627,717
87915,17342,92653,660
87916,98444,76954,74
87917,16334,65849,138
87918,63553,41488,954
87919,27032,32001,303
87920,86424,71483,498
87921,15663,50906,664
87922,69317,28510,105
87923,84343,94217,135
87924,78669,17154,148
87925,45560,25702,212
87926,82101,64260,536
87927,27851,61948,244
87928,54323,10654,471
87929,84294,99038,646
87930,70088,86999,746
87931,52237,97173,882
87932,47020,99125,223
87933,48259,62387,719
87934,59245,85032,654
87935,92186,93288,232
87936,27462,98113,297
87937,51116,94153,168
87938,49800,93070,610
87939,48991,42125,552
87940,183,57439,859
87941,51912,4443,355
87942,81305,21169,591
87943,74709,4423,754
87944,18279,71855,816
87945,79421,99328,584
87946,31622,94761,496
87947,3208,7236,154
87948,62239,91749,966
87949,294,55870,831
87950,57188,53604,494
87951,56236,75968,293
87952,49982,39457,200
87953,33823,56537,58
87954,94350,79924,81
87955,92746,30053,520
87956,18584,94226,147
87957,42827,28884,719
87958,44641,94867,284
87959,33553,46851,53
87960,22445,89753,544
87961,73517,25073,314
87962,69932,57079,125
87963,40870,60613,703
87964,6626,77135,363
87965,13103,76960,617
87966,41008,81859,240
87967,22334,10614,231
87968,61531,68104,144
87969,90854,79586,266
87970,888,43928,33
87971,36192,45236,327
87972,51291,63292,244
87973,59758,66085,154
87974,39109,99127,784
87975,34925,88533,308
87976,55735,19060,641
87977,95790,99826,71
87978,21410,25926,491
87979,67961,88921,472
87980,97314,34884,566
87981,68534,8807,820
87982,52096,56278,289
87983,57928,14318,933
87984,76965,75869,214
87985,6891,52950,441
87986,82666,98335,136
87987,64324,15330,40
87988,69693,63545,756
87989,65648,37066,934
87990,88079,33149,143
87991,42017,81643,871
87992,88048,38775,213
87993,70316,99332,770
87994,34715,68269,586
87995,62750,13889,309
87996,9639,20481,306
87997,36854,3275,312
87998,66802,73668,181
87999,83082,31789,465
88000,8185,82824,199
88001,89018,26621,145
88002,17868,78223,757
88003,74804,10596,969
88004,37125,72614,193
88005,92459,70767,414
88006,75551,94569,425
88007,49791,80374,104
88008,65548,76510,454
88009,34250,26817,814
88010,82829,33450,976
88011,66579,65079,635
88012,51554,44550,61
88013,8172,40148,509
88014,1788,73761,267
88015,37982,75776,696
88016,55888,60031,121
88017,36772,64393,290
88018,71162,55471,272
88019,1532,48375,12
88020,18313,68788,797
88021,44838,33102,9
88022,15338,18402,530
88023,11861,84910,760
88024,12272,3118,517
88025,9333,2221,576
88026,46579,51921,347
88027,12024,31009,551
88028,58098,26322,523
88029,92757,95075,221
88030,67033,29450,524
88031,90102,22334,30
88032,94621,31404,112
88033,84780,94911,551
88034,67549,1374,33
88035,64007,42449,946
88036,30945,99199,379
88037,42549,25769,276
88038,95212,80747,911
88039,94046,66076,203
88040,80974,31401,769
88041,69214,2212,316
88042,72416,60798,764
88043,17380,74355,428
88044,53132,76892,112
88045,82506,72652,313
88046,74122,84814,101
88047,43160,31738,44
88048,90815,73870,619
88049,38997,47028,417
88050,53283,25037,858
88051,56036,62496,300
88052,11006,28301,160
88053,15915,31292,521
88054,79227,36322,113
88055,59944,36292,345
88056,75695,42986,155
88057,45856,83104,603
88058,96204,91804,144
88059,81051,47411,902
88060,10824,84136,476
88061,73459,51698,107
88062,8506,7716,228
88063,12102,86373,120
88064,2328,6140,515
88065,8605,17825,441
88066,53942,29617,7
88067,23815,39538,785
88068,19889,45368,600
88069,2094,24269,244
88070,63736,21521,253
88071,11529,26248,269
88072,444,75989,704
88073,42992,45204,380
88074,19665,4661,820
88075,46195,81209,527
88076,99521,93004,321
88077,53622,53688,324
88078,1713,52879,736
88079,64437,49847,533
88080,52559,77402,72
88081,71807,25624,575
88082,18545,42153,988
88083,84154,62937,899
88084,42696,44538,130
88085,30790,86253,870
88086,44012,27423,173
88087,88992,96240,135
88088,37261,17866,866
88089,31557,89286,744
88090,742,70065,657
88091,86334,86102,394
88092,66706,2704,851
88093,19334,31809,551
88094,65427,12524,77
88095,64291,72477,193
88096,56616,4958,231
88097,43962,63129,622
88098,9091,22257,565
88099,18183,24941,715
88100,85710,11533,733
88101,28367,23711,264
88102,74068,14593,390
88103,39701,45365,555
88104,62899,28798,671
88105,72995,82960,679
88106,85235,25521,594
88107,63782,7746,695
88108,41447,56497,809
88109,64764,33969,707
88110,46924,98995,348
88111,34827,45736,803
88112,122,25550,65
88113,93861,40496,593
88114,7740,15474,901
88115,24195,47237,428
88116,39825,79840,845
88117,44846,54781,211
88118,86436,59872,826
88119,32901,93190,330
88120,38204,30607,879
88121,50381,98673,781
88122,21504,28274,333
88123,89828,31048,955
88124,89631,398,779
88125,4134,34912,705
88126,24359,8991,339
