um_id,m_id,interpretacija
96566,13,EFYTFXPMAOIC
96567,43,EMWVVPRKDMBRROMSF
96568,47,TLGBVDYBXDZCJZRFIOM
96569,25,GTDXULKCXZBNHS
96570,21,UDDGAFIVA
96571,48,LHQDGBJ
96572,36,ZXCJZCKLOYYCPIHSUOK
96573,31,SUSIMMAEYDBDZAS
96574,18,NKMRLGFN
96575,23,GXNDVTZXSEH
96576,14,CEBHEKEIKMMQGJ
96577,32,VUGGHIVCSLO
96578,3,HXHWZMZ
96579,37,BSSXYDFZUYCUWHA
96580,22,FJPJTVCVOLSSO
96581,24,TZJDEWLEU
96582,45,GYFEXDNHJE
96583,6,NXVFRAODASDM
96584,14,YFVFZPL
96585,2,YPEBRLBDIITWBOIRVUF
96586,34,AYOCSIIZAZFHAFMVSG
96587,15,DXFLGBXZUUMCQUGGOTU
96588,11,IKMCGONCMBORI
96589,37,QIHWBNTKQMTMDVI
96590,48,EQPMXJLJI
96591,29,HKQHMCX
96592,47,OHEBO
96593,31,YXSAEIVPMO
96594,4,JIRPJCATU
96595,11,YLJCLMVXHZ
96596,12,AQOTLZKFPLLSTTASU
96597,3,AWDTA
96598,36,FJJFJQVJKRUQVHBPAK
96599,17,RACDOVDYBH
96600,23,XINUNMPMGHY
96601,32,WEWIUIQBUQEAVKW
96602,14,CLIFSH
96603,25,WCYDXBYLXUMTRPYN
96604,46,IAILNXCZENRZ
96605,42,BFXHSUQGAFMBJQETJFR
96606,3,NLDIBXVCXPXQZVTPBF
96607,11,IKFDDARTVZCVEP
96608,20,JUACZBS
96609,4,AXJUWG
96610,8,VHWSYWVDQBHBSUA
96611,29,FMPWGMJEQQTCJZ
96612,11,YBUBZMHFEISQJRK
96613,33,REMGRSJYUMYXAVU
96614,27,GQCIUSSNCORU
96615,49,CWDQNPKWS
96616,33,PQUEGNFIZEXZMMTMA
96617,26,WVPYTNNNERRGXONC
96618,20,OQAMGUHCPU
96619,50,YQUOXUZRNCQASIDAR
96620,3,LJNTI
96621,33,KHZMRLPRCCQAH
96622,19,PJTGHBZBMQMX
96623,33,FWDJJJCYTGJE
96624,49,KFQBNYKLBNHNMWUITKMS
96625,13,IEPINVDVPOPAFABYBG
96626,30,RMOLSCMNMEBECEO
96627,32,UBVMJWYMUCOQJ
96628,31,OICCORFHVHHZINRCT
96629,20,FTVLHRMBOLVYEXJWWJ
96630,21,AEYCIMMIGQ
96631,42,OPZLSZSZVRMQDJMELR
96632,4,DFVJHWSMKRZJY
96633,50,FGIWOFYYOKNOQGJU
96634,3,AGCEGKDSVLTI
96635,17,QBQKVHD
96636,18,LYRKXPBCIBTRMCLIQWQW
96637,26,XHQBBTYWNUVIBC
96638,42,IXBRV
96639,6,YJJOFSLWDYQXZ
96640,17,YAZKPJXXCXQRPYEX
96641,8,ELSPMWUNEODEIFJCHUUO
96642,27,DJEVZVBGVRLJFNPEUYN
96643,11,KVRHPXURX
96644,10,JZKWIYKHAEFXZPQBDE
96645,35,FDVUNYXMDOXVAJHYD
96646,14,CEWASAHILKJIMCPK
96647,39,ODDOHXP
96648,39,QWNTASWPMJFHEG
96649,8,WAMPIZMANPOMNHUG
96650,1,RLMOOVZL
96651,32,EYBPURWSYLMUVQJDV
96652,41,IOVPWXFROSFIBRLEWU
96653,4,JPVDWSYWBSNALXKHQXQM
96654,42,KAKZPUUEXWBRUBPXGIEO
96655,12,HTORV
96656,23,BKSJQIJ
96657,17,KNOTVWRMWZKQD
96658,7,SFZAPYJTBWKOG
96659,34,FAXHRVBMVCT
96660,38,UCOALPIHCBBF
96661,48,IABWZHZUOJWYMUSIVGE
96662,35,XMMOIAPZG
96663,50,WRBKDMVWKOGKJUDOV
96664,12,ESNNQABZP
96665,2,TRHEKJLYFNRXGAHQNVNC
96666,28,XFNLIBIBVOXPXSWQUINN
96667,22,ECPTYOWDNPCMGCUPK
96668,24,UCIOSF
96669,1,RYFOYWVFWHWUWXTJRQ
96670,49,RTQAPLHFRTXE
96671,32,TXVBIVTEVVMQ
96672,50,NLBQSKUVSWFDXVFBMZM
96673,48,WUIRXRQB
96674,47,TMRZENO
96675,35,GWNYPMVJFHQHTVTHTL
96676,10,SIABUZZYGDADTKKZFMTY
96677,25,LTBLFBHO
96678,23,TXUNR
96679,19,EAZUYNVRB
96680,28,KANJCSLPUAACWAMTY
96681,6,CODCEXPXYBA
96682,46,PXHKNAVUQCSND
96683,38,IJISS
96684,18,MYZSXCPTMYCDEVZEVQ
96685,46,EDWTXZNWJB
96686,21,FPOLILCZVPDY
96687,23,UITSYVCCJSXQGUYVHX
96688,7,JGFDZDJUYECUF
96689,24,SDTFE
96690,35,JIKIV
96691,48,QIAAHSC
96692,30,YRLSAVS
96693,45,JREGYZQSVSWCJLQOL
96694,41,PWDZKZQTSRWG
96695,31,NYFAOLSBTT
96696,9,DZMPYBWH
96697,7,DTYJWVIMQMRZWRGQX
96698,4,KYLMKRJOPDCJDWL
96699,14,RFLWHQEWVESDIUTQRU
96700,42,INVAXXULERGAWRHTH
96701,9,QMADVXNPOKML
96702,19,IUPHGMIDSXWJXFSM
96703,20,LVVTQUUXJJSBHCTTSZXG
96704,4,DOTFUNVYWPDPU
96705,37,FOCWYFRW
96706,22,OYCADBNVBZNLAW
96707,37,KWWJAHX
96708,17,WHVNKWUMJVHQTIUSVFS
96709,31,KKKYVCXZERDE
96710,7,YRBHZNTYLVDWGJMTU
96711,48,OPVDEMMOQWLHTXPGUAQF
96712,30,WKBSIUAIHGLTJYI
96713,35,AQMCPGWCMCPEL
96714,42,HNVPTRT
96715,48,ZHYFWKUEFRMOH
96716,13,CDRQCNSKAEITNDLIUBYG
96717,45,CRGPTNSZZIADHJYYQ
96718,47,RLWCRL
96719,4,MUVWFFJATMYANQFGCEL
96720,20,VJUPLOL
96721,42,AULPVTXNI
96722,10,PNMXAXXRO
96723,13,ROCMXXVJTFNJSPVUK
96724,48,DGYSF
96725,47,FPYSLNN
96726,50,JZEZDUERMSVXNJFID
96727,17,LKVYJSSVQJZZG
96728,10,RPGHSPJEHEJQTQK
96729,32,VCGVXUPCZY
96730,21,FFPGIHYYAU
96731,9,NKIPRYDZYFLXT
96732,9,LFMPWODIOVPADB
96733,5,SYVYTBRIJCZZA
96734,6,WPIJCVBJZAZFTMT
96735,50,HOIDVSCLIM
96736,6,VPHYRRDCFQGQC
96737,6,QAXXYXZTYXFAUXVCXSW
96738,7,LFWVCCVPMZI
96739,40,DXTSLIOCAVMZZHZ
96740,36,UXHTWOOTZOTPZROBMIIA
96741,23,TOUOSOU
96742,41,XENPZEBSJ
96743,23,OCKGSOGVUCSZJBRX
96744,5,YNOKYWMLHENSLNUZSQH
96745,22,BOBDUVMLYJTXIOJMZP
96746,8,TKJBBJHBAND
96747,40,IBDASHEPDFKHAAX
96748,48,YVAUXYLQ
96749,8,HAKRDUJ
96750,8,YALFTFHTWRAW
96751,24,RDRCGAHAI
96752,28,NXFMCTG
96753,21,PAJZPQAABRBOOZ
96754,35,RIOFTVVTE
96755,49,XWMKIAFXUJOGQ
96756,30,UQQVBCXEO
96757,8,HUDDYYRNG
96758,50,XHPESY
96759,32,OKSQKURJSXKW
96760,32,VHVBH
96761,42,WELXBWQUTWYHFFXP
96762,5,KDQVDKXRORXFTA
96763,2,WEZGVXLQVPDETXKB
96764,11,ZEWIFBDICQYRUWRR
96765,9,UASHEECZ
96766,50,WSLGLLO
96767,49,FDQFMOODULWP
96768,21,NTIEQUMDQHMFSKVQIENO
96769,30,WHDAEZFFAXYNKT
96770,9,GLUBFZUGW
96771,32,DWVHNW
96772,30,HCKCOKIUQ
96773,14,FZSOREIFTYIDSTOX
96774,21,LARLCUCIBRIK
96775,15,XYEDRUMDXXVQ
96776,2,GHZEFKRVDOLRBNNQGNKV
96777,38,FALOWYOJGYIQI
96778,26,YKGMSLMHLZKM
96779,13,LKNZPG
96780,18,UEECSWLJRSTHDR
96781,28,IRIWQBIHMV
96782,10,EZOLU
96783,32,HAYFEPM
96784,35,BCVDGPDFALCVLTC
96785,5,VBAKAUWGQIPXOPCQN
96786,29,AYWJIWGIVEXST
96787,35,CAILULFPYTPVUOYFHQM
96788,37,AWEMFKVXRRZDLST
96789,3,ZLTWMYRAERSLB
96790,30,GRVLQCHKZFVSLZ
96791,10,IRLSEDBKSLNSNWSGW
96792,33,YVPQGRWBXJYSGXEM
96793,13,JEPMKQH
96794,39,BCCTUF
96795,12,KLTFENCU
96796,49,ZALLUNDYELQXR
96797,21,SFNRKN
96798,49,MZITCE
96799,50,RPIUHAUAHZ
96800,50,EYPHAI
96801,44,QNOGWASX
96802,1,KFALJ
96803,25,YRDPFCATSNRVR
96804,36,FECJDMNAMUHDQUDC
96805,24,JYSNCGWDWZM
96806,48,XBDOJWJHJY
96807,42,XOTZTZM
96808,40,SGPPHNVBIXMZGVBXIM
96809,3,EZCTYW
96810,8,GUMLZARE
96811,44,BMMFMDOXP
96812,12,EDFBXN
96813,4,CEHTKKSEF
96814,48,GTMQSN
96815,45,EKDSAXGHQAXVUFQF
96816,28,SGELCWPXHRQXTEAUIE
96817,1,HXGFWYPS
96818,15,KEWKAJENHOEYNBP
96819,38,WPAUKAFWJHQONOCBIRGU
96820,26,ZVJPPVYIOYGIJTCW
96821,3,MSCEHEPPKR
96822,9,YHQNPPQKFHLJRHFYEH
96823,13,VEUMOR
96824,32,TKKEPHWPHX
96825,36,FWLZKWD
96826,41,NLMDNDBMDUYIXJHK
96827,46,HQKVXXDWGSFO
96828,3,BYLIXZOSXNID
96829,27,GJJZCHWFXDADHMMQPBKU
96830,27,CXPFMSLYMAE
96831,7,PBBUJ
96832,14,ICQAKTNLTGRZX
96833,26,QPEKWYKPOKPEHL
96834,12,LGXYGPKPIWZGLME
96835,39,IGSCVITMQCBQQK
96836,25,TNKNICUYOGFA
96837,38,LWECGURPSRSGD
96838,4,GUTBDATX
96839,3,ENRVOTDWIZZTEOL
96840,47,GKQHXLUISMNZQG
96841,34,APDVWXV
96842,26,NBSJTU
96843,35,QCOURDDAVAUFALHWZ
96844,14,CVIVV
96845,2,GACKM
96846,20,NUJFHVX
96847,27,HRLDSNENGSZLBYCQIB
96848,32,MUALGZWXNZU
96849,7,ITNIBTAUTVCSREK
96850,28,WSKYACBM
96851,23,TBURMD
96852,40,URZLTAHEPLUKXZRJOU
96853,16,DMKNZODYUHUUGIJXFMNO
96854,5,SUJGJCEUSZOATG
96855,25,DKOFREU
96856,26,MFSQYJUWMYHNQBIJF
96857,15,TDRIZEQWQP
96858,19,EPCBXLRITMDM
96859,49,XZQWRIDFVSZDC
96860,10,FXYQK
96861,24,YAZRDQFK
96862,25,OJFKUF
96863,36,SITMFAH
96864,6,UZEBZWBBSSVBZ
96865,19,PORRVLIKLKSBO
96866,39,GHBBDCJMNZFREMTRWS
96867,33,ALZXHOTNLATMMJTF
96868,19,ZMRGWCYDUMMPSTC
96869,41,SWVHIXVDX
96870,42,PJLVNQ
96871,47,KWGDGXKUG
96872,11,FAOMYLWUTYFYAKDLTK
96873,26,RLBIWQGUGCH
96874,5,ETAHUEE
96875,15,LSJTJKLU
96876,49,ABXQIFALHRBO
96877,6,XFKRUWIPNPFCJGVOH
96878,17,REKEQHIOHEGKZO
96879,15,JMQSOLEIZNXYX
96880,37,ZODHQ
96881,7,RODVVN
96882,28,WRHNBIQ
96883,2,BJRMSGZHMKLWWP
96884,10,SWWDF
96885,6,UCENRQTICLCEKZTL
96886,11,JKNOKEWIRRNYHABQ
96887,39,UXRBPXL
96888,50,YJKGUFGOYHIVVEYBUCX
96889,24,AYQWFXTF
96890,18,GLQDMTFSJE
96891,6,AUJZCVO
96892,49,YLRHQHUNYIXY
96893,1,SFGFXSQDNJ
96894,2,VQWGLUTBBM
96895,21,BJUTI
96896,44,KFAQFMWDG
96897,40,SWWLHFWPAROZDHLLAQ
96898,16,QNTGD
96899,14,FDDMUTRWXTFTWGKDEWYL
96900,9,GSOYGYTBSZGDECFYRINM
96901,39,BJFNKPLIWY
96902,6,WQAMGUVJSVGFOIZFJLKD
96903,24,ICHBTSM
96904,38,CQDCMPMOGVGGWDO
96905,11,WPHNBXXOGQCE
96906,43,KHJNEXOM
96907,40,ZEIOVGMBBCCNUEOMT
96908,15,YQILLAUW
96909,26,KDBGNAVKTAXWDSYP
96910,17,YBUBOIRACE
96911,45,YYBSIS
96912,43,TNWWJRWFAUMGGMVAT
96913,48,HYERPURVUNUGLDXUZC
96914,42,LBVKXSMLNR
96915,31,NUYWVSBVDIFPDPM
96916,39,LEYVKSULQGEAKWUD
96917,36,ZFCMKPRXFJROYKINALF
96918,27,CSBUYOOFRTRDA
96919,18,SXXPXXTDKOFROBSW
96920,35,WVALYYCS
96921,2,GKKSNOGFWZJGRFQBAZIV
96922,25,WGQPAGBJBHRGOABN
96923,27,LDBEERUUQRXZLJT
96924,47,NLSAZDGHBXXIAYT
96925,11,LUGONPSHENNMV
96926,38,BJYTLDK
96927,24,UIQDHV
96928,23,FUWYHQWNPMPLZWTROZZS
96929,27,QPWKJZKT
96930,48,ASAGKVDJW
96931,24,HZFVXOPRFUUXIXDXB
96932,27,URQLVVDLLOUGMTQER
96933,28,DPNVQMVVHRFFYBZEOSK
96934,2,KSGJJNL
96935,12,EXTACYDKVQACRDOL
96936,10,XRSLLVBV
96937,26,VPQTNERJBWXZXDX
96938,11,QQPGXQXHKTNMPVC
96939,28,RXTTY
96940,40,DPFOMSEZZBHMPSUJ
96941,33,TXKDVHSSRBCHCYJUA
96942,35,FGBXMEEFVJGKDTVTPKPY
96943,7,BALBIADFOFX
96944,9,LQWTQ
96945,31,HWIEAIWV
96946,10,ZROYHGUSFMIALWWM
96947,42,MUFUM
96948,20,FULBEXSEWKKATR
96949,2,RACKQDIQTCVWOJFSTR
96950,11,XJWHQDLFRICOU
96951,37,LYBRIWTTTDWC
96952,47,TZSTAGOXIEWBUAG
96953,25,IWZUTIPCSAVQHRJ
96954,35,XVYEUKYRG
96955,20,PGBZLVW
96956,37,VQJDPFZMIETWSCEJT
96957,39,RFNUFXIVL
96958,30,NUQTDRECP
96959,27,NHWRJOVNWRVEUST
96960,6,QVNKILAIPUNUPB
96961,42,TJMFWGPYVSEUBAZTZBZ
96962,43,AWGGZYTMSAFUFGVBGS
96963,45,VVXCATAUOHKBXHJOCQ
96964,10,BPHYRTRLQIWZNNNX
96965,7,MMTHAPA
96966,45,YKOGNIZSBAOEI
96967,14,PRUHSLMDEBEAQFUC
96968,5,AUKBVYYHTLOQTGOHAOLL
96969,28,NJYISSJTZN
96970,6,IZIJIJJLYXM
96971,45,ZCKCMIQZBFZZPM
96972,28,UQGKCMGNXAVBKOEQRCX
96973,13,MESIMBCYVJGN
96974,23,TAFUJDDSETO
96975,32,OCROZDHVB
96976,32,KAEOUINCAHSMKOL
96977,36,FKTYCVADRMHOFWSFHOBM
96978,7,WZMQQPLEHGKXFNSGASUV
96979,43,RVCXFQDKANSYEDCXDE
96980,24,OBGVYAEPNBMT
96981,21,OHOOO
96982,48,APLXMJIDWDECKWBJZA
96983,12,OPACXXAUG
96984,14,WHVYJEJWZXCT
96985,6,JEFMZVDUYEXBYKZSG
96986,10,BYOSVPJPQFN
96987,41,ZSGNSMBWB
96988,2,MHABXWPWDIUJ
96989,22,SMZTXLHEODRYNH
96990,33,QRPITUAFWYCDWDORW
96991,20,RVYOJUST
96992,28,RPMSMSGTEVZQXCUX
96993,26,DGRFLAEIBZ
96994,28,HOSVSJYVKFCRPEJYXKFY
96995,32,DUPKRYFVY
96996,9,TGJVICDQVHOWOC
96997,5,UYDCJVW
96998,18,PLPLFMFXLBYXM
96999,21,SKYLKGTJNWWSFPDWUM
97000,9,IJTXCCQGGVQTYEV
97001,23,ROPWZJTTU
97002,9,VXGEBKNBHMHSB
97003,18,TCGAWN
97004,19,JUCENPLCJXMJTTP
97005,10,TDVSFYGKQHEUOXDTS
97006,7,DZJQTBRLPEXNHTYUN
97007,8,QPTBMSEDNSHVDPHV
97008,39,XFUXZNYYZSIUSSR
97009,29,QTXYXMFHDHVHP
97010,48,TARKJMOVUN
97011,11,SAFVIJQYCGQIMELFRS
97012,37,YTDFOMOQ
97013,48,HSKQZYA
97014,19,CKGZJNYJXATPCRBTY
97015,30,DGXGYFGJYXXPNZ
97016,45,QZRKGFRQIBTQLR
97017,11,MSCMKRMKAXACB
97018,15,QYGQQSZKASCTAXIDW
97019,21,KUCYMYFWEXLTRGA
97020,9,KZKOAIN
97021,44,LDWFE
97022,20,PQXNPDH
97023,12,QBYCSVISW
97024,32,XQVDVXAOEXTRLCQXCJJ
97025,33,YGBHHYJMX
97026,34,PHQLUE
97027,42,SXPGCXAPNAXW
97028,15,AWEJZCBPDICKQFQG
97029,42,TVHJM
97030,20,SISSGZVJQKQ
97031,4,DMBPMMIFH
97032,10,JDDDWYSFQY
97033,13,TLONSMADVLEYQDLTRE
97034,40,FWXURRTYDKMXRSLRXBHF
97035,3,TVPFVPAOGMKD
97036,18,TICMVY
97037,42,ZNMNLDITXJGVTKX
97038,7,RGIOSAKTAEVQDGROFXJ
97039,4,QQCZPJHE
97040,21,QTSWPNW
97041,31,HGXBPKMBXAOCFNFN
97042,42,QADLAIL
97043,4,JFLXDFOBYHDQH
97044,14,JMIDEKD
97045,41,VGIAVIGWVOSUEVEAHKI
97046,12,DUUNXCXTK
97047,44,TMVUV
97048,43,MBAJFZ
97049,25,TFLFRCRAT
97050,5,APIRVHOEFSJM
97051,41,GPMGE
97052,37,QVVJOY
97053,9,OKIEWRBB
97054,1,RWTMNTUATFOWHPFXZY
97055,46,NNRPPZR
97056,45,OGIANFLZHDKUUTQ
97057,34,KBECQJVYGAMMRQEXDFYW
97058,9,RARPIPEII
97059,8,AHQIJUIXCFPDIVH
97060,11,KYDMERUUDHIJ
97061,35,OVSOV
97062,42,BMBVLFYKVO
97063,40,ENVATTSJYURGX
97064,17,JBAXJYIYUGLZXMBN
97065,43,OHXIBHSDTZRHMIQKIWP
97066,11,AFZISFUVQVABCG
97067,41,IXQUXDMOTKTLNDJ
97068,31,GDMQGFLCXFDWQ
97069,29,BRPWPQMQHBFKBT
97070,17,ATJUMKBTSPGAKWJL
97071,15,VVWBRH
97072,10,KRJKLRUIJTBNB
97073,14,AQOBG
97074,42,HVGOJZDCUZIDCZRD
97075,41,HHYEIPETMLAXDHOXWY
97076,7,RPPPXNPSYLWTMZSRNSP
97077,16,HBTXSXQRMTBSEKDCUCR
97078,13,OWXPNUMYFMZE
97079,22,NOWMNZVGNGAGTI
97080,33,TLGQLTOQKXRALP
97081,45,VVWJWAV
97082,37,URZUEZRV
97083,15,OXJNLVN
97084,13,EUXADIEL
97085,7,DRQGJIJRWRXPUIXUWKD
97086,38,ITNRLFFONUED
97087,6,RNDXWOYBCVJAHQP
97088,26,RGLIQCTOMREDCBGGRRLE
97089,19,PVRFBUNLGLZQAVZU
97090,17,YQNXZKCLSETMHG
97091,40,HFTIOIYCUEQFJLVTFFIS
97092,40,WAGSUIPSBMUDFKXS
97093,12,PGNVQPRLIBTDZOCOZYCP
97094,27,NGWFJWJSX
97095,47,NLOSOJOAQMKEG
97096,17,GPDYONWSKYL
97097,45,LQBRVFJYUVV
97098,47,URDYUJUFEROBTBJRS
97099,40,HSHKICSRK
97100,10,OBGHZLSABDAVWEDBMQ
97101,9,GCBZFRELWHS
97102,29,YNQDJKRI
97103,20,YLVHQKRTYPGLNDC
97104,37,VIWTIUSOP
97105,8,NCJJOAGMMPEJNMUH
97106,3,XUDEOUIMOISYBPGPA
97107,25,PPQTD
97108,35,GHOGPHQBAVDDZWML
97109,11,JNHMLKCJBNDCMW
97110,6,TRUEFASLAETSYQHK
97111,9,DTPNZXDURJ
97112,1,QBUHJWHBUGHASDFJ
97113,45,GLXSSOEPHBLCBNSAKX
97114,44,VKWIPFCPF
97115,10,ANTYGUYUNZL
97116,28,NQHVTEKLBEIXIBXMQA
97117,27,QCXITN
97118,10,PIYCINTCVFVULENZME
97119,47,GLSOVOANCFAHJBSP
97120,31,VZEIYJQMJYFLOOVDSH
97121,5,PZPGFWNOEU
97122,32,GMUYVXS
97123,21,PGCQQUXYMBEIBFVBYZ
97124,46,UQJGTD
97125,36,EUXISQ
97126,31,CFRCHBPAOXJKRPM
97127,20,EFFPZEHI
97128,41,ATQACLUAXLKCGIMAC
97129,27,AIBMEOWHKJUEJ
97130,28,YSEJXPMSJULSHVAFS
97131,15,XYGQV
97132,16,DTZTCIQNWF
97133,22,BCVRUG
97134,6,JWDAWICLVMJUFQYFV
97135,27,OBIQIHOGXAV
97136,30,TNBYFITJI
97137,46,IUCWEMPLVSXK
97138,7,CWNHH
97139,22,IXQME
97140,13,MXZUA
97141,38,SJFDATJOWGJVGS
97142,32,MFBDQXFALBPFRK
97143,3,QYXMLT
97144,10,RNGDNUMQ
97145,13,YNPGYZSFAZSON
97146,30,RCFDMYXBAITLCPZFJC
97147,15,EDQBGF
97148,8,IDFXHPNIHLYSNLMOWJA
97149,38,WDROXHBQDX
97150,12,BNTCDAUFWJVTIMEAAIRS
97151,37,TAECZOSXOBWZSTHB
97152,44,ODDHBY
97153,3,YUNCFIOKAOTZRXEQBYJB
97154,2,PVCTFDEGYSYT
97155,29,CYPJPJTKSDKKU
97156,40,XHAAQCUUTKMLQX
97157,43,IFVJMTP
97158,8,YVGOHAE
97159,11,WQGNYVDULANERLCC
97160,36,GMPOLAQKBDAJJXU
97161,17,GLXQHWE
97162,20,OVZQAZAJCYPEJDNOE
97163,44,VDZZCWZ
97164,5,XBVOHVR
97165,37,KLWPKBKDOLFQPTE
97166,11,YNKICQYTQQQEURVLNB
97167,29,GOBQFITWZUTC
97168,23,DKOLKKJFPYVEXRII
97169,26,MJABRIXRK
97170,21,VBVOKDXXGMVCMWGQRB
97171,7,SRHZO
97172,44,UXNCPQSOU
97173,22,FZHJZMJWLEWHKGP
97174,4,GBGKDEIYRHGOCERN
97175,28,LNNQTT
97176,22,CZPRKQHDIC
97177,48,MVMQSWPITZZLZQU
97178,24,MFJJMFQBTPNJLGQD
97179,31,SPQWWABOPQLTPCGF
97180,44,LRHIZOXMRMYONQXCGB
97181,13,SLUKDWULKB
97182,18,BQOVGA
97183,3,OFCBZALALXU
97184,14,OUCNIRVAOJHTUCNBRGRV
97185,10,VMJSM
97186,33,RPJWGNQKWGBZRUQK
97187,44,IYJBGYLVEZDQWTAX
97188,26,LGKYDFBWUQHORGFAWTXZ
97189,29,PWRPFOKO
97190,28,KVDLOYXPDCE
97191,5,ABUGAWKWHEJDX
97192,45,RZIEFNJNNGRS
97193,22,VGLBWWYOKARTBDLVRJAC
97194,6,BRMVGJAYESXQB
97195,20,EUIXEDRH
97196,46,MYOPCWM
97197,4,HPKGGUOWUZNJSZATFV
97198,4,CAFOTKCNODCNVVBWJR
97199,25,CXQYEUY
97200,26,NEFHUOBPZISZSUURFT
97201,31,LWKLRA
97202,20,WWSBLOZZQ
97203,48,VBPNFJYTIL
97204,14,JIFUX
97205,42,QJYEGL
97206,50,TCZLOLOMXSRPK
97207,39,BRXVKOJOLAQHALSVE
97208,7,PEBMRIEAQHNKQULSS
97209,44,EVMGHJNSIOLHTNVKPSR
97210,36,MAFQFVEMXCIDNLC
97211,13,DIJGCMRSOGMN
97212,16,TUKKWTLULNWUDLAIO
97213,23,WPMTHZNHWMVHWJSZQ
97214,1,SNZKTNWIHHD
97215,4,UPORBRJT
97216,36,QZLML
97217,2,HDYHAARKNYRTDUGNK
97218,42,XOSUS
97219,50,WSCOMGJQFDG
97220,38,BSTBVARCZDOMPXFMBR
97221,19,EWIXNOPGJRQTDIJG
97222,41,PNIXELZSBGNRKUXMMJH
97223,30,YVVIAORFVNWEULLAYIJU
97224,50,MPTLDZ
97225,49,BJSHTK
97226,33,PLCISMYXJUMVFPJYI
97227,30,PUMSYKVHNLEC
97228,26,JSCHRWVINLLHRUDLXZCY
97229,14,HCCDHQAWAUPJJ
97230,31,JWAGF
97231,18,BWJDHIDMNQAHTRAATQCJ
97232,18,FJZLUXWQLAOIJDON
97233,32,PPATFORXUXKTM
97234,38,PZWUYGOGUNK
97235,22,GTFLSOPSBMDIZWRIFIDL
97236,23,QGYCNHNOCJ
97237,29,TLNOIZCAIYJBJHFPRWEI
97238,38,YENIICIHVXBCIBFC
97239,10,GZOKDXIXZTDFVHD
97240,7,QCDLXSMJFIYVOTVNR
97241,50,KJVRPOOAIIWSHCDWT
97242,29,LPAHUUQFEECWTTUWFCHQ
97243,8,BKNIDTGLUDPCEWPR
97244,29,PQTXUEFZMSJ
97245,13,DZVUMYFNUQXTUSS
97246,34,HIWYPGWLNZLWZHZO
97247,11,CXSGCR
97248,36,SOEOVZKHTSVOVTUAWF
97249,47,RVZPP
97250,13,OXLEGPYGDPDTONVZJFN
97251,40,JETDVDGUJBRHN
97252,38,KEWQGKXIREXNPTWJIMIW
97253,9,WNLFGTRHMRTAVPGXC
97254,16,BTMNGQRCMLYVSUKVQ
97255,10,BGBPATGMTGDZSSUXMMAE
97256,46,BILZOUPPLRQNUX
97257,11,NGCZYUTTEELAPHI
97258,18,KOBVAZHDZFTW
97259,29,UVKFYCLNRSDFEK
97260,34,LMPCU
97261,25,JUXYGP
97262,1,JTAIWNFYIESMOFPRSIVV
97263,6,OOOZVOD
97264,17,FDTBEECVPJPFMHKQ
97265,32,IVWLWGG
97266,8,TPPIZPGJVXQDQVWOGGHV
97267,2,EQKBINTJRXEDO
97268,11,UOKOJNQDO
97269,1,IBVOTJKAL
97270,47,YCXCIBAEXDNFNDQYG
97271,15,HPBULPDPLJFVSISG
97272,6,UHBASXAZGBDWRSIEFQR
97273,17,WMABKVGXJ
97274,2,RAWUVFCXXBCI
97275,35,XYFMBUSBWJDGVKXITCFR
97276,41,UYAFKJJLSETROZBQ
97277,16,BGKKIVXKSYCQE
97278,29,BZNIVU
97279,15,LPVVENQXZORSGHT
97280,33,EZHKB
97281,49,GUDWTPSEZSHWGJVIVNOW
97282,25,EMGDYVTAFNQB
97283,30,HKBCCR
97284,43,MNPXMRNSDOWMALWCALYY
97285,8,ZJPEJNKKHAQQSQEKZFVH
97286,46,CPSCYQUDBJHR
97287,7,HFTPGM
97288,27,CGWDUYDIEPKEKQC
97289,35,ITFGZEGUVERKKJCWU
97290,10,IYJJXEEBBDUOB
97291,42,ARUDINTVLQDABB
97292,21,RHAKHACV
97293,41,MRMJBJXEYG
97294,3,EEJHUIWTMYVZK
97295,50,MTOIUCYM
97296,36,SGTCJNGVFGLED
97297,31,PMKURHLOAEQJWMSSFEC
97298,26,ZEEHWUHYLPD
97299,10,HSZZDZQIR
97300,32,KLWYOQANK
97301,7,QLBGMAUAXMPOKKQZ
97302,12,IVSAVQPOBUSANYMVQH
97303,11,RXGCOSFIQ
97304,12,UOWWVDAHUKDKHTSL
97305,48,LYFETA
97306,14,LJRNJVLIYJJ
97307,43,SYRTTXCQUU
97308,50,KTDTHFVKQHCSLTCU
97309,17,YXRZFWB
97310,41,PSUTXAIGVIDHSJK
97311,34,SJMEBTPTBHQTB
97312,17,FEADXZDGRQXUX
97313,19,FABBZXQRDQJ
97314,24,VYUCEENYH
97315,36,HRKEOYOCFIEC
97316,45,KPSPRIVKMAIINJFQA
97317,45,YPJBSBLRUR
97318,24,VAOVWNFJ
97319,44,PYLZFZMEMRZOUVYN
97320,32,NIUOKTRMBNCROE
97321,16,RFDFMCXJLKHFVCRNXRK
97322,4,LBXDHLR
97323,3,BCCTLHXJJ
97324,25,VMGMTO
97325,37,UIRVGUSHEBPNIYSHRR
97326,11,ZXJLAINXTIGXRRCWT
97327,21,NYPGHR
97328,16,MOWXWN
97329,46,MFERYXDFJCMJE
97330,14,LMEUNTZVFGW
97331,24,MSSWIUCBLNCKVL
