_id;um_id;m_id;interpretacija
86281;86281;1;TNWFGPDHOKNOCXF
86282;86282;45;WSZBSJ
86283;86283;23;JPHMHMN
86284;86284;35;AIEAB
86285;86285;44;AORZISSWUCKXAFSSKMOX
86286;86286;6;GZIENOEHCVCYUXPUYU
86287;86287;18;AQQFKMKHIAONVOSKFABA
86288;86288;31;GDEDTVAEKCT
86289;86289;17;MJXZAQXMNVEZNJW
86290;86290;21;VKHVIVPRZSMDLDHOLJQ
86291;86291;4;ZCQIABZHEZO
86292;86292;42;ADDDWM
86293;86293;6;BLOCVZGSMPFTP
86294;86294;18;URCEKTAUBHNNKYWZ
86295;86295;22;LSVYWPIUMSKRUNBV
86296;86296;13;NDNPVBLPKRAI
86297;86297;24;EELMVJLNIELIYIQS
86298;86298;50;WVYWEIGVIPEJTP
86299;86299;37;OELKQW
86300;86300;15;QAYZXYRAYUIFHZMCHJ
86301;86301;14;HROYMUULKSYKUPSYNM
86302;86302;50;HPAKEFMYP
86303;86303;43;AMNNFN
86304;86304;6;AOSMCY
86305;86305;33;NSIDVIRG
86306;86306;4;PBTCJORTFYVPTUH
86307;86307;3;VDCGZDRPNBRIVYBV
86308;86308;2;DUIGNLFLUDISAVGPW
86309;86309;9;TVRJEXBRQPGDOEFNZLEM
86310;86310;33;ZYAJLQ
86311;86311;42;QSLVPOIGGMIMUS
86312;86312;22;SULMWAOHZV
86313;86313;4;NPNOXPX
86314;86314;11;JGNBPPGRIHTTDY
86315;86315;40;GTZRAQZFMMJGXKGEOT
86316;86316;48;KQFPIVMLWWW
86317;86317;21;VHTNRLVPEFL
86318;86318;3;KRSFQOLVKCVELR
86319;86319;11;WTSNYGTB
86320;86320;16;NOYISB
86321;86321;2;GNAJKYANS
86322;86322;16;URBOTBEB
86323;86323;17;BWWFJZAS
86324;86324;44;DSBOPBKZDE
86325;86325;36;BUUWNRTCFZKYKGYHFY
86326;86326;24;JHFFROBABGP
86327;86327;15;WOCZPJZGIQZB
86328;86328;50;RLPUFJDX
86329;86329;35;UUYRYASBMNU
86330;86330;48;MVGHEQFJQJZOJKXR
86331;86331;41;GDPEUNNTDPXYXGMVXIBN
86332;86332;22;EVXWHBGY
86333;86333;33;VNPWZULVBPQRWQGV
86334;86334;4;MTYSCXTTZPTYVVWMHRPO
86335;86335;44;RRYISHZR
86336;86336;18;TKPHILOVZRYP
86337;86337;23;YAZFIPGXTCKFNVIV
86338;86338;35;SSVFHIUMYF
86339;86339;4;HDGTFJKOKBTRDBTRF
86340;86340;31;FYNYPXDKSHCSDKUHTQHW
86341;86341;46;GVMJOV
86342;86342;2;NDJZIXEXTYA
86343;86343;28;IPMUXOXPPIGCPQX
86344;86344;33;YKPIGKSQPSDQ
86345;86345;5;XCZQFRUGRWHO
86346;86346;34;CVCCIKRB
86347;86347;21;HWJSNHCNU
86348;86348;4;NENBDWPTNXUI
86349;86349;8;JHAGCDLO
86350;86350;4;KNHJUXZUTKIZODVJU
86351;86351;36;CJNGCYTKTFKE
86352;86352;1;ORORPZOQ
86353;86353;8;OXZQVONXWUJDFMBC
86354;86354;30;LCZJXSKVOTFEDCX
86355;86355;9;RNKMOURZFDWKF
86356;86356;29;HSSCD
86357;86357;7;GWAHOCZTLWPLWCMXG
86358;86358;23;CYGQPCM
86359;86359;45;XYTXDYNRGHBXJGAFN
86360;86360;27;FKUAQRIOFXLIZM
86361;86361;45;GTURZWLWWFTLVK
86362;86362;33;ENEGBSCVZV
86363;86363;38;OROIZMAKKGHMXKMQHC
86364;86364;46;ELBXLFIIWR
86365;86365;11;PIXYWEQWCKC
86366;86366;17;HRROGYH
86367;86367;32;GZBTLIULGCRHCSYWB
86368;86368;4;FKAEMUBY
86369;86369;33;DZZDEVXRQFHWSOAQBCSX
86370;86370;5;YSKXZSZEOOSSDNTFZ
86371;86371;24;TTBTPZEHYENKOEFOTZZ
86372;86372;36;TPCRFUSFEEVW
86373;86373;43;ODZTBFMBBRKWLUMDDUT
86374;86374;6;GHAKXGGEM
86375;86375;27;BYFUDFPF
86376;86376;19;RMJSPOSBODDVLAWLS
86377;86377;1;UIZYILOVFA
86378;86378;46;DAXHMD
86379;86379;26;IXNOC
86380;86380;14;CUOAWYWSRQY
86381;86381;44;AVLZV
86382;86382;26;APFUXOZOTBDA
86383;86383;15;FJAUNCCLJGMPXNTZ
86384;86384;48;WGCCIBBFTOONUMHYE
86385;86385;43;FGRSLXNEXNHFY
86386;86386;20;ALTZRVSKIHXOTWNLMQ
86387;86387;28;BHQBCE
86388;86388;27;USWRYFOFGQQRHO
86389;86389;25;PDCXVAYTQUIZJPLHSM
86390;86390;29;DXEDVYXIPJHGAXRGKSQX
86391;86391;49;TVNUBLNQFNQT
86392;86392;13;JBEGQELXDACBZUQO
86393;86393;18;FTIYYBRJK
86394;86394;50;OQHWSUOTOXLFHHKC
86395;86395;10;HGCYJGCSEFVGHIUXTRHV
86396;86396;28;YTEISABGW
86397;86397;13;NWGFCNQZSYNPBXMPDP
86398;86398;1;LLCMOFQ
86399;86399;21;ZLFLDNLAIGYCRDC
86400;86400;6;MKJOJ
86401;86401;15;DSVTIAHKMCTUGVRS
86402;86402;28;LUAKLXJUON
86403;86403;28;UILGQTVGPHO
86404;86404;24;GUQJPQ
86405;86405;6;NLRDCLCXQXVYITBONP
86406;86406;2;SXCTSSRKWDPCTBRGHE
86407;86407;6;NYSDRONZKFNVUVMA
86408;86408;5;SWOTIUTWJEZVCBUKNLQF
86409;86409;9;FQOHDIBZKGDP
86410;86410;2;YGRHZNGGECHRL
86411;86411;48;AAQKFDFIICORFNGRYYS
86412;86412;33;UUELBISQVD
86413;86413;35;BWPHNSBQPASFFEMAB
86414;86414;27;VSTZIKHXQIEGVAOALGC
86415;86415;37;DDLIVBBTUYGFROTI
86416;86416;1;BPDWGEOUBHLWVLVN
86417;86417;26;VLTZQETF
86418;86418;11;LUJXAEYPMDEIQBPZ
86419;86419;35;ESNJSGOYMSUUIYEJZ
86420;86420;15;UMIKWXNMGR
86421;86421;45;SOLXZV
86422;86422;40;MJDLHRNDHUM
86423;86423;38;RUXQHUNEVVD
86424;86424;35;ZOGGGENFHMZLZNHBQV
86425;86425;9;LXBMAGOVFJYR
86426;86426;37;NYAPKUZYUELFWBI
86427;86427;14;XNGHOMPKQRRTXPAK
86428;86428;34;RRZIMURANENECBLKKI
86429;86429;36;XIGKGBHJMAWQ
86430;86430;5;DUNEGBJOHVXXSMJKNUT
86431;86431;34;IKZWYQBO
86432;86432;29;RPUFMXAELI
86433;86433;10;ZABAEK
86434;86434;26;BIBRAXDWOHQM
86435;86435;36;GTPYCMZWRFKQGZN
86436;86436;5;UEIGNDDHJPTHAMLNFTTU
86437;86437;48;ABKRXYLCSLCOVOI
86438;86438;9;YRWDGL
86439;86439;36;VTADXCIOJJGDQOYL
86440;86440;4;YAHXMBJCOE
86441;86441;41;ASILHVFXIYEFXJWJOXL
86442;86442;7;BGUZIKQBWHUFITSZ
86443;86443;28;BMXPYNNP
86444;86444;29;MITWDYRJJYQ
86445;86445;38;KGLAFZJEVMM
86446;86446;27;XVJRUI
86447;86447;4;FAYYX
86448;86448;45;JWPIDVGINHLPKMYX
86449;86449;38;DHTXQRSUFCEVXSEREVTQ
86450;86450;37;LGDCCNQYWYWPBOVZF
86451;86451;38;GSUGOVXGTGCHGDS
86452;86452;44;GRVWHLCGDRUK
86453;86453;25;BJKVWNDS
86454;86454;39;YPEXCHNQZ
86455;86455;18;DMGRIUZHSQVRNOOYOTKV
86456;86456;5;BYDVUT
86457;86457;5;KZWZZVVY
86458;86458;39;ZLCKKYFUTVVYOZTIWF
86459;86459;19;RDINDFPYRKTPR
86460;86460;43;DYVQS
86461;86461;13;PXCFJSCWX
86462;86462;15;TXSVYGTIXIAT
86463;86463;5;NOJDNLLDJSYN
86464;86464;10;TJFYNP
86465;86465;39;LNEYSCBF
86466;86466;49;XIAOSVYTXNNTWZEOHNME
86467;86467;2;PTCISFJL
86468;86468;29;BNUSDQSMYFJO
86469;86469;36;EGUPOCNRHB
86470;86470;41;XQTFECPUHMX
86471;86471;40;UMLLPPYKZ
86472;86472;34;JSEHGTNMTLJNX
86473;86473;20;NGBQFNTQHLTTRAZEYN
86474;86474;2;NFSNL
86475;86475;23;OTHNSNNKK
86476;86476;23;WWRLGFLYSPWRATGEHN
86477;86477;50;VQUYWZSVKDF
86478;86478;22;FDRPFWCHUAJHRULMC
86479;86479;45;DEXGRGBBEEGW
86480;86480;43;FIZZWNVHCO
86481;86481;19;UZQPACFCH
86482;86482;14;DIGNAREAP
86483;86483;48;ZZTLAGXHTHTHLDG
86484;86484;25;XIWOTVOWRELF
86485;86485;3;GUXUHRBMRQ
86486;86486;1;ZRSKJABZOCHBVP
86487;86487;16;GKQUATQYGHQBKHBHS
86488;86488;31;WWYTSJLAKXLCCYYPSV
86489;86489;18;CQZYPVHGHWWTDVZBCEH
86490;86490;5;GCEGPCKB
86491;86491;38;KACSUJYYJEMWPSUOVF
86492;86492;4;BCTKA
86493;86493;50;BACKUEERINRDFRSA
86494;86494;13;WFIDFY
86495;86495;34;ZOSEHAJVH
86496;86496;7;JQRVPOSCNJVVQB
86497;86497;29;FZMGIRXWM
86498;86498;32;SQSSOMPMMQZDWHICZZN
86499;86499;9;HSVYKJRTBUPGEPWS
86500;86500;42;KPXJDGNZLLXRA
86501;86501;11;JPYHD
86502;86502;37;NMZYHFNFYVNKGFLILH
86503;86503;37;CAUQXIWZBDGSLTZYAS
86504;86504;1;VBIKEYSGODQVVT
86505;86505;32;NGUTQNEJQVZWXXA
86506;86506;15;ULXBRT
86507;86507;14;QSCWLOUMUNFSWLFVOHAO
86508;86508;10;JPTVGFXTPKLXNQIE
86509;86509;45;DQDEJQ
86510;86510;2;OWJTZZRZZTNKO
86511;86511;21;AANBIHXBHRNLETGB
86512;86512;28;RYKEVUWMWZPEJTOEERN
86513;86513;14;RAGEOCRMRS
86514;86514;7;GVKDNAVHUNWXWHRX
86515;86515;15;BIZSPZJSUIUNKLKEYFDU
86516;86516;19;ZUQXJQAU
86517;86517;9;ZJUWTN
86518;86518;50;QMVBUNUUIMSA
86519;86519;3;MBGYUC
86520;86520;42;HVFHP
86521;86521;14;LOUSRSFTNAXWETSYXRE
86522;86522;27;RJCGMJSSWFFZRZ
86523;86523;14;RVZPUXP
86524;86524;2;HGRJLMUNVWLYASTMYGO
86525;86525;25;UEGLPOKZJ
86526;86526;49;ZABOQSEJ
86527;86527;25;GJTWUJNQFUMKDO
86528;86528;44;WDSMPX
86529;86529;25;CAXSR
86530;86530;28;FUBHDNSTQWR
86531;86531;28;NVLDNRYPD
86532;86532;27;IBBZULRL
86533;86533;42;HJAWMZBWH
86534;86534;13;OLNMOCSZG
86535;86535;31;AIVVJGY
86536;86536;30;UPLWWITNAKGMU
86537;86537;33;RMCMTSZSIWGAARWZF
86538;86538;27;AWTCQQMUZPOMUAUL
86539;86539;40;PWTHTMEWXULZZKWGDQ
86540;86540;48;RAIMHWDWPHNYMDZ
86541;86541;16;NAKRYVANNQQNZLTHESOY
86542;86542;25;YDXYVGZ
86543;86543;25;ZBLYTT
86544;86544;26;COUQLI
86545;86545;13;GLIKCVMVJNWYQND
86546;86546;38;GXXLR
86547;86547;6;LMLSNXOKOQF
86548;86548;30;KZUQVCBXTJBQGF
86549;86549;49;JOHPATC
86550;86550;18;FRBCLNNPIYOSI
86551;86551;24;URMSVNMCEOIAKEW
86552;86552;48;NQFNHLNFHKBHRBAC
86553;86553;34;SGFRMYEBODOPAJLIZ
86554;86554;49;EJCAYMG
86555;86555;28;ZPGPDZXTEXOEUSWMO
86556;86556;40;DVGJHCU
86557;86557;46;ZTTILGBCWE
86558;86558;2;EINXDH
86559;86559;43;YOFWKBM
86560;86560;35;RSKHBEYAARL
86561;86561;38;MBTOE
86562;86562;1;VUNBBQPQBHRZ
86563;86563;2;OQGLDKSFH
86564;86564;13;JYVLNMNKUULYTNHSC
86565;86565;37;UMBFVYGTCU
86566;86566;38;PBJXMXCORZIWFQD
86567;86567;13;PLCJWYRLZPGCLW
86568;86568;11;ZBSAGPRQZDYYEEY
86569;86569;44;YWJHHKTTCUNGFR
86570;86570;11;OECUTLQPONJJ
86571;86571;12;MMYCKRUMRJCTSCNJ
86572;86572;3;UAOPE
86573;86573;33;JPDNLG
86574;86574;8;TWPALORV
86575;86575;38;CYNZVUGGIFFIGLTKBNY
86576;86576;29;LPNPEWHNB
86577;86577;18;UPRPANKDZGDPOYCQDKK
86578;86578;39;WEXTUPQRXICKAXNMLSI
86579;86579;45;LJNPD
86580;86580;42;XWRHNYNVZUDVDSOKN
86581;86581;41;ZCYDC
86582;86582;20;VBVRTEPM
86583;86583;47;JVMAPOBJO
86584;86584;3;EVSWHJMBERZ
86585;86585;18;AQWTYWJLGYKXHVX
86586;86586;29;KSECMUMEEJXODJSG
86587;86587;46;IMOFYVTOQ
86588;86588;37;ZXSHM
86589;86589;29;IFOQORKFSBXLJHHVS
86590;86590;43;VOLIBPIDSIWHVIROWTN
86591;86591;26;DXVFMMKYLAJMUJPBLP
86592;86592;27;AMROMN
86593;86593;50;ARVUDYFAZZSXJCOOFGCK
86594;86594;12;ACPGWIDLEBHET
86595;86595;11;DLVSINGJAQYMZQXKSPSJ
86596;86596;24;ZVJTYRGIDGBWMGC
86597;86597;30;YUMLNLJKPVIWWNJ
86598;86598;28;XHLCBM
86599;86599;34;OEIHOLOXLFVAJZ
86600;86600;7;PMGMRHGKGPUJZDHIQOY
86601;86601;30;NTIQYBURF
86602;86602;42;HFMSZHVNGX
86603;86603;12;KDNYJWGTWSIYK
86604;86604;49;BWTSTWLFXZDKU
86605;86605;7;QAYILIICG
86606;86606;18;ZUGTAIJTMHRLNXCO
86607;86607;41;ULAYFYVEEOREM
86608;86608;35;LAGRJDLPUZ
86609;86609;50;RJJWNDRPAZPC
86610;86610;36;VAAOK
86611;86611;45;FHMYTYXGMVKEUIVHIBPK
86612;86612;1;PJRWRBRKFQAWKDVH
86613;86613;2;BZIRENYOAOEBE
86614;86614;22;AMJFVEVOVNACNSH
86615;86615;15;MCHIT
86616;86616;30;BWYQXFEYZ
86617;86617;29;SOZAILCL
86618;86618;40;UKRSHLMFBNNNARXGGSHJ
86619;86619;34;EZNRPTJPJDYGKD
86620;86620;31;OKJGMUBOIXCUYZGCRHCY
86621;86621;44;HMNRQQPYFPSTOOQL
86622;86622;35;ADWLGRLZWCEJQLCCAO
86623;86623;46;BQRHTGDQKFPFOVFCBW
86624;86624;18;JHDQHCNMOFL
86625;86625;28;IJTAOUIZWVKF
86626;86626;17;CZDTXCKSEWUIY
86627;86627;46;GZSEGXUMJ
86628;86628;21;GSJGRBY
86629;86629;19;DFGNCRNG
86630;86630;7;CHNEERFGKYLZTR
86631;86631;45;DQAETXBDRWVBUAXGCWS
86632;86632;40;KBLJHHHZRTSELWZHNRH
86633;86633;3;LLIJMUCOZFG
86634;86634;41;HQDXYIYYSYFPL
86635;86635;41;EBLPYOFKTMVMMJXRDHKJ
86636;86636;16;OOFDVEVOSVP
86637;86637;7;VHAZZELBGZWIZAMM
86638;86638;6;CSLLKJZAYVMOPYRKEUX
86639;86639;36;NCILCDRRDLVUXPM
86640;86640;18;VZARZCKLOZMIKLWFVEO
86641;86641;25;MDWEIBWRTXNOVM
86642;86642;6;PAFMHUIPGBUJRVVIMVCH
86643;86643;40;WAYHWSI
86644;86644;42;YRCCVJQYNDHINHRCJSV
86645;86645;46;AHAHUQVT
86646;86646;33;ITLKKHSWQAHYDCHSABCQ
86647;86647;35;TYTPJTFIDYR
86648;86648;26;GPMEMPRGGWTM
86649;86649;40;VFTTTSVQYLLRU
86650;86650;40;JSQOQQLGYLKIW
86651;86651;15;TBRPSCONWBR
86652;86652;1;PLCSUIWEJBPAXHAVIMJ
86653;86653;15;QHZKBKCECQGVUJQXI
86654;86654;8;QZUHSXIMNMWSNQSSPO
86655;86655;6;LWMXDDJTJ
86656;86656;29;BTUGMB
86657;86657;21;VLMZSWPDD
86658;86658;31;LHSGQ
86659;86659;28;XINEJFRHYFUGLHC
86660;86660;7;MPJNZZGTDGHGULWD
86661;86661;11;BCMVZ
86662;86662;27;PAFBVCADTWYYVHWYNEY
86663;86663;2;FHZKAEHB
86664;86664;43;NAUGRCETTYPZQVZZ
86665;86665;42;RVNEQBQVREWAUNUYPLTV
86666;86666;14;RIZETDTQACKH
86667;86667;20;OGMXHKQGBKSJ
86668;86668;19;IGVFDINRPHM
86669;86669;31;QKPIJZUNCXEIRDNKMG
86670;86670;20;IGKNO
86671;86671;37;RXWMNCVCCFCFSPZNL
86672;86672;24;EGOWFGWEW
86673;86673;40;BYLGUSDBVAPNDBOG
86674;86674;3;WNPFAOKTOO
86675;86675;38;UHPZOLDQNELDSTCA
86676;86676;32;RUBGFMATFSGJGOJGG
86677;86677;46;YHFMTSIQW
86678;86678;44;WKMVIBYIDMWVNKRJ
86679;86679;48;CRPSIIQGAHRM
86680;86680;12;LJGVAEMIENGHEQ
86681;86681;33;WFULUDMTWQKDXDLUK
86682;86682;23;EWMRWNHNIPUMTADZ
86683;86683;29;XMDYZGLYO
86684;86684;50;UVUAYYZMKOUMHQBWRB
86685;86685;39;XRKPWPAKERRNOU
86686;86686;11;UJLENIQFONKLLDGI
86687;86687;1;CIZHAGTWFAINBW
86688;86688;26;LVQBMQRRGUKXMMKLSN
86689;86689;34;NABWIFSXVANQCHOL
86690;86690;40;TWBCTQYOMDAPXH
86691;86691;1;DMZMGDYLT
86692;86692;35;CEWSRLURPKVQDPZA
86693;86693;16;UASFGUEMPQNJOQEK
86694;86694;27;DEYWQOJXYITB
86695;86695;48;BTRWRYDMXPOI
86696;86696;25;ICZFHPB
86697;86697;39;QOCIPVZHAUFFFZCGE
86698;86698;46;LZCOCTPWEPPLWVWM
86699;86699;29;YRNZXCNNUCLGDJBH
86700;86700;18;SUKOXOVBYVAXYPTX
86701;86701;41;IWAQFPDMG
86702;86702;31;HQRZRUYKY
86703;86703;33;TVJLQRZROWRCF
86704;86704;28;DAEGTPXFVUK
86705;86705;24;MMGHYJZEYFCVLSKHAEJN
86706;86706;33;YMXCBSTCWJP
86707;86707;25;IUSBYJB
86708;86708;5;JFSVQEQYYHSNMCY
86709;86709;47;YIZYVDFPMFBLBAI
86710;86710;39;EYJSOCHLNYJ
86711;86711;28;OYDPOFKFDWUKS
86712;86712;12;UHBUPS
86713;86713;12;CSODXTDYUR
86714;86714;42;ODGEOSHU
86715;86715;17;HDJKFGHGCVYGXTXGG
86716;86716;11;SAQTPDACOZBARDGQSTQ
86717;86717;43;EEUSAA
86718;86718;13;DFZRBY
86719;86719;41;RWPWIRTFROUOYQIRJACG
86720;86720;27;PTNQJN
86721;86721;20;VIICZEQSZIHCXWSLG
86722;86722;7;BDZOPAYAJSVCKAWFPMX
86723;86723;13;ERZGLXS
86724;86724;39;KWZKUVNNVXVXJES
86725;86725;24;DMMAGFDMFZHXCZLOSIQR
86726;86726;42;QGUFUEFCFAYVLQIRG
86727;86727;44;PREUSWQVHDJ
86728;86728;27;ARIDPEL
86729;86729;2;YBHZKUXER
86730;86730;3;OLIICJOA
86731;86731;23;DKJISIF
86732;86732;21;CMFVZSL
86733;86733;12;ALPXMTBKSZQKWIFXRWOO
86734;86734;29;JGQRYO
86735;86735;18;UOZHGDF
86736;86736;43;FSGVWLEUXARHFDVK
86737;86737;11;VXRGRKOCQKJPUWJW
86738;86738;30;BPLOSITHYIOT
86739;86739;11;FFVUXSF
86740;86740;11;BULZZIQNKZ
86741;86741;6;GAOREXNGHTAJJOUZERH
86742;86742;43;FJPGBPREWMGVYRIA
86743;86743;7;JGLBXTUKJVQVYFHQ
86744;86744;2;COGFP
86745;86745;34;WYABGEGUCKZLZHXBFIQX
86746;86746;40;WSPUWQBPCGVQ
86747;86747;7;XEXCWYFBPJIOP
86748;86748;12;YQOGKSOEVXVLXV
86749;86749;46;AVAOJJOXLPQMQI
86750;86750;48;CNIMWKYIEZLEP
86751;86751;45;PZDDTKMJOSEQKNBPHVKY
86752;86752;50;TQRLXNGFOA
86753;86753;33;FYTLUCUZFDLSCXAZGFXK
86754;86754;28;PWSMVV
86755;86755;25;GZOQLIKU
86756;86756;44;ALNZZNDOYPVVM
86757;86757;39;FLHXGEMJFJWIFVHMHQ
86758;86758;47;AYAGU
86759;86759;26;GCQCYJXGBHSUNMJIBQHK
86760;86760;30;WUVLBKE
86761;86761;8;AKVZPW
86762;86762;8;GWSPCHAUIKEP
86763;86763;2;XUTNRMKQXGBQJ
86764;86764;27;YQWCXFZCDQSTLSSRQNS
86765;86765;46;KLVSWGGZFSTLSDFX
86766;86766;31;IDYEIEBSSLCVYE
86767;86767;11;ZJXBJ
86768;86768;22;IOYIA
86769;86769;19;LBBZTSJ
86770;86770;31;YSMJU
86771;86771;19;DHPNVSXWVDTIYOEXXTDJ
86772;86772;14;TRGCXSSZFHJU
86773;86773;31;CDLRXKTYXSOMDEZXLFXA
86774;86774;28;YVWHBZJVJUDNF
86775;86775;37;JRHDDMQL
86776;86776;11;XFFBVGFBQV
86777;86777;16;BOWJVGKCJOVUEH
86778;86778;1;JLWNVFULTMZUERCOD
86779;86779;14;REEHFD
86780;86780;49;ZASBPIQJQ
86781;86781;37;WGIRHBNHJJLXLUWNXPKR
86782;86782;27;KKDKL
86783;86783;1;NVGWGKCI
86784;86784;49;ZEJWXVVXGUTCQCOEV
86785;86785;11;HFGSLUNCA
86786;86786;3;IPAMQLDNCXK
86787;86787;2;UJCYDMRNJGRXORKF
86788;86788;45;SYNVBTISDTCTLT
86789;86789;24;JBJJTTMQSUYZAXWQCLT
86790;86790;23;ALLGRVESDLMRRXNAUUDM
86791;86791;48;YYHYUCZL
86792;86792;50;DROOWNHVABAHGIUVG
86793;86793;32;QTEBONMCRBAXU
86794;86794;5;RDVKLQL
86795;86795;29;ZNXFURYWQDTVXSDM
86796;86796;35;BRNWRYPCPEIL
86797;86797;11;YHNOBSNOEGQPRG
86798;86798;9;KYLTCIS
86799;86799;46;OXHIM
86800;86800;1;YPTMCUY
86801;86801;19;WCGAFYKYTNVQNSUECZQ
86802;86802;27;HYNNB
86803;86803;45;TBHXWFCKOWVSKBM
86804;86804;5;KFBAISAPADBF
86805;86805;20;DKDBPEJYGKTAV
86806;86806;24;BKQKIDYHCOD
86807;86807;42;HTDAMQKDUZKKMX
86808;86808;26;MIANFCNL
86809;86809;9;ZOFTYNMJYHZSY
86810;86810;32;KZGRNYXNMDXERKAHFHCO
86811;86811;22;PJRNYLPZML
86812;86812;4;JWEFEFSSAOROVMQ
86813;86813;9;IQIXFB
86814;86814;42;ONJGFWSMNHAGYO
86815;86815;22;ZSAVHCMXUIIZR
86816;86816;12;VFBOEIDQQTQDCKD
86817;86817;39;OPDJEMHNKDEOPMTFWKHB
86818;86818;19;RMOSRCOPQSUPHXLRKVEJ
86819;86819;15;FLVXQVPNSEG
86820;86820;29;COEKAKATTBIWZXNONO
86821;86821;11;DLPHCSUI
86822;86822;41;HCHQT
86823;86823;18;BNBAOQCJRE
86824;86824;43;GDIGQQXCYWKTCYISMM
86825;86825;29;ZRZCPNEICYNCVFGN
86826;86826;20;VZWXS
86827;86827;24;WVXYKNJQQFICSRDYQTC
86828;86828;10;ETSNJOCAWGHMZBP
86829;86829;29;ANOJSBEM
86830;86830;50;JJSVWJCMMAIF
86831;86831;35;LKYPT
86832;86832;13;ADYKBFSDYA
86833;86833;40;FHDRMDNYBEAUAMNEO
86834;86834;16;HUNPYQQBGB
86835;86835;14;DOJQKNKLPTAIRKRWEL
86836;86836;18;FYUUBCI
86837;86837;17;LQZIKCQEALILFDMUYPK
86838;86838;6;DRWNTBVFPZGSHBUHGE
86839;86839;12;QBOBJTSM
86840;86840;2;TJHYT
86841;86841;4;BXXGGS
86842;86842;34;XDCAHGMHZXIPXNZ
86843;86843;28;GEKJZPDPN
86844;86844;42;DWYOOLTNMPCQ
86845;86845;12;ZSIYVEWAYFXYC
86846;86846;18;WHIDINKL
86847;86847;44;DNGXLDAELEAVSXXKZH
86848;86848;10;ISVXVZLGCGGMMAVTC
86849;86849;35;VWEHNPBIGXIKWXIVVIYE
86850;86850;19;TOHSOV
86851;86851;7;XYYPFXWYQDNIW
86852;86852;5;GGFAMJUCHHQODU
86853;86853;41;SAUFWXVOQMOAMHGJZTAI
86854;86854;11;BFWNPAHLBZWIGVF
86855;86855;31;RHCAEOWTDHGTLYQNE
86856;86856;40;DKBQPGOJKMWXZPMTKSGR
86857;86857;5;NOQKVVNJGCSATAYRCR
86858;86858;48;BEQQGVVLSXH
86859;86859;13;OFTJOQTWWDPTIV
86860;86860;28;HDUQEYBLSFFVLN
86861;86861;10;MXYPCDQ
86862;86862;17;HOQXDOEHVGPBRWZCCX
86863;86863;22;MQFKQKIXRFSMP
86864;86864;42;XVZCVQFHF
86865;86865;50;MYGNPGTRMYOI
86866;86866;31;HREEILFRXTFL
86867;86867;45;SBZYAI
86868;86868;4;WGDIWJLTHNEYDLYFSWX
86869;86869;42;TONLQYNP
86870;86870;41;EFSBRHYLLI
86871;86871;5;XKANHRPY
86872;86872;2;ALZSMGATY
86873;86873;41;KCWQWKAZFC
86874;86874;40;RBTSL
86875;86875;41;IVPSTDEBEZFD
86876;86876;40;FQTRAZJHLCBQB
86877;86877;39;JNMFITNJ
86878;86878;42;KXFGJUOEJZTMSBJJR
86879;86879;37;PMBPYFRWMWL
86880;86880;32;VVLQNEFEVR
86881;86881;26;TAKLCKOUCDAE
86882;86882;31;WNSLTOLUTUMFV
86883;86883;32;AQJLQLQVLDYTTEDBN
86884;86884;50;NKDNQFMMGFKKR
86885;86885;20;GHTVWSKUPXLSZ
86886;86886;31;BWGDDN
86887;86887;16;VZDGXMJW
86888;86888;15;RGAUVICKHSCJXY
86889;86889;32;ZBWIEGSFFSGD
86890;86890;26;UXGVQHJGXOUNRYLBUGN
86891;86891;19;WPTABFXLZNPKJYKME
86892;86892;49;AKFCCIVCPZYIHBERXQNU
86893;86893;9;QQFPBVRYBASBIYIQ
86894;86894;50;RYQGFNDPZ
86895;86895;39;IERVJBOHSQT
86896;86896;22;TRGZFGVGLJ
86897;86897;8;QYFPQZPRTBJJVWUVPR
86898;86898;22;KMIWBRGQYPGNWHMBPE
86899;86899;46;KQTZTBLMU
86900;86900;46;JDWJLOPSLQGEVZGGHTO
86901;86901;20;IGVRCGALFKGQZTIOOD
86902;86902;18;BRUQBMV
86903;86903;32;EUIHP
86904;86904;40;MSUAVQUX
86905;86905;4;RZLNC
86906;86906;1;TUQFQLZQFVP
86907;86907;25;WFAIXULYISM
86908;86908;40;ZDFQRRFFILTLN
86909;86909;22;HCTDADZSAWZSSZLIE
86910;86910;48;IOHIPQHD
86911;86911;46;RFNDJNXQZJAXQ
86912;86912;44;LIOQKTSBD
86913;86913;35;SQYRWFEEBLQPENNLSOQQ
86914;86914;47;RBDHLASVPW
86915;86915;10;ZGONQFWARROZXINOD
86916;86916;5;VHYRWJCPCISBVJ
86917;86917;30;SZFWDFFYVJVZQGIVLASV
86918;86918;43;EJXZKYHXHFC
86919;86919;33;RKVAOWVLUSWHUGHJC
86920;86920;20;FANGZS
86921;86921;28;BRCWLPEEQJHRWVOEQ
86922;86922;21;UXSGIJVHRGUZNSOT
86923;86923;1;KCHBM
86924;86924;22;COHLZLSCLZKCVSII
86925;86925;44;PGDJLIYTOEXNLCVHYA
86926;86926;15;KRZYGH
86927;86927;26;CVBZLAZBXMV
86928;86928;38;MXRSSUCUKHW
86929;86929;42;VLVUXWZHIXV
86930;86930;13;UKOQFQDSQSAMKT
86931;86931;20;XJBWPVOOQHYJUTWS
86932;86932;28;HPFWBGXHSQCQ
86933;86933;16;UBOFOQKADAJNCJLEXU
